,account_id,client_id,msisdn,imsi,sim,type,vip_status
14547,14547,5888,9157658645,759595743820960,6054250458142910,4,Gold
14548,14548,5888,9214838366,432858615455392,8007347714894250,4,Bronze
14549,14549,5890,7122606021,568443806974584,7458995814812680,4,Bronze
14550,14550,5889,6699397378,541105143237458,3631640433204750,1,Bronze
14551,14551,5890,2877049013,454875352653798,4597758454778600,4,Bronze
14552,14552,5889,6466611623,688369411897784,2110668315100810,3,Gold
14553,14553,5890,5493573361,775605265301629,7736964712780620,2,Platinum
14554,14554,5889,2149308879,735756429046119,8415360541732600,1,Gold
14555,14555,5890,9992225120,614853922534753,6596100161774980,3,Silver
14556,14556,5891,8484294168,457208251959592,4124181813800770,4,Gold
14557,14557,5891,5233761932,538145277243328,6313796466186710,4,Gold
14558,14558,5891,6242984640,518446858727966,7144452061854270,3,Silver
14559,14559,5891,4792671866,495394897464586,4615910419847080,2,Platinum
14560,14560,5892,7216493732,607738579645233,8851820478004640,1,Platinum
14561,14561,5892,8142502336,463317532011850,9953942775198980,2,Bronze
14562,14562,5893,1668022119,440207248273116,9694396767153150,1,Silver
14563,14563,5893,3694991600,440367635100532,8541882447532010,1,Gold
14564,14564,5893,5117842033,495992702916484,5645424856758780,2,Bronze
14565,14565,5893,3834766280,590241834857755,3742177772741930,1,Bronze
14566,14566,5894,7527654265,455094061959600,7503427490509350,2,Bronze
14567,14567,5895,5534118403,529601033532009,5309478040502930,1,Silver
14568,14568,5895,7667699499,706099446619164,1854644330131790,1,Platinum
14569,14569,5896,1676369819,610158962678230,1559878091361530,2,Platinum
14570,14570,5895,9682981087,768941921665523,6552752185489110,3,Bronze
14571,14571,5897,6975657515,542359076609246,2641681024664600,4,Silver
14572,14572,5897,6362060148,336378648548565,5501292835589250,3,Platinum
14573,14573,5897,2565898623,748835245773407,8330019213410890,2,Platinum
14574,14574,5898,5347037305,540944756407049,6794959003007620,1,Bronze
14575,14575,5898,3719172247,350171915693220,6303230396968280,2,Gold
14576,14576,5898,9574330503,453665161139582,9888108036201190,3,Bronze
14577,14577,5898,4214057547,735741848415964,8053134014846810,1,Gold
14578,14578,5898,6892628918,630863444015436,5780345432963110,4,Silver
14579,14579,5900,1355570263,663757324226354,8328122739448100,2,Silver
14580,14580,5901,8545242414,678162977440070,2379967617808160,1,Gold
14581,14581,5901,5183700979,724864705410083,9338401511869050,3,Bronze
14582,14582,5901,1465523527,539180501310423,3484799163514950,1,Bronze
14583,14583,5901,4643482436,595374213330638,2308443456928940,4,Bronze
14584,14584,5901,6579384707,776684231238115,5925290228676010,1,Gold
14585,14585,5902,2824358154,685497029626891,9016542787908040,3,Bronze
14586,14586,5904,7348019129,610363091363992,2980066164577250,3,Gold
14587,14587,5904,8373296593,418875800239721,5123081742453720,2,Platinum
14588,14588,5903,3852817993,350201076939568,4344443718332180,4,Silver
14589,14589,5904,5788653044,562830268017107,1808587105326660,4,Platinum
14590,14590,5905,2187919625,499710761184200,7029308999834130,2,Silver
14591,14591,5905,2336865276,715154012047778,8994056025211110,3,Bronze
14592,14592,5908,5058590288,760907999675224,2152932591986220,2,Gold
14593,14593,5908,1141585318,574392700201528,1542809825695440,3,Platinum
14594,14594,5908,1617218263,755017428929047,2502154725975010,4,Platinum
14595,14595,5908,7408066889,497086249465986,7323533388907460,3,Silver
14596,14596,5909,2937501664,605449422209198,2109313690837000,1,Bronze
14597,14597,5909,7161259239,498588053386427,7505865814178710,4,Platinum
14598,14598,5909,4371601093,329963175463690,4691498453511310,2,Silver
14599,14599,5909,8665290080,549678548179007,1750609187040760,2,Gold
14600,14600,5912,7301423998,345564439564027,8221378347823980,3,Silver
14601,14601,5912,5194508277,416747029625740,2928861367586310,2,Gold
14602,14602,5913,7451865020,514043511290914,5094363708153930,3,Silver
14603,14603,5913,4507547105,330138142910366,7141742813336370,2,Silver
14604,14604,5913,3921568268,615058051219928,4031525514483240,1,Gold
14605,14605,5913,5437170266,533552381736889,1893115659093450,2,Gold
14606,14606,5914,4508854918,517630343976707,3808825286292780,4,Silver
14607,14607,5914,4952773843,334118652344293,6986773798101700,1,Gold
14608,14608,5914,9924434542,452002970381950,7520495756179570,3,Silver
14609,14609,5914,7739151162,678527492950298,3214687086255250,3,Bronze
14610,14610,5914,5187590324,328417629671056,2539813280375040,4,Platinum
14611,14611,5915,6304500921,608802964955948,9909511099500780,4,Platinum
14612,14612,5915,3818470836,481310017913070,9457608446670950,4,Gold
14613,14613,5915,2602411227,763459608296515,6830721083451630,4,Silver
14614,14614,5915,7102476491,624345906585412,6792249754490080,1,Gold
14615,14615,5916,4553572633,724908447270192,4910676658626730,2,Platinum
14616,14616,5916,7251303402,455473158103732,1459364971332050,2,Bronze
14617,14617,5916,9663271026,469616360139397,8425384761244430,3,Platinum
14618,14618,5916,6356976964,677011108402846,6467410857169620,1,Gold
14619,14619,5916,9313239966,447337171770008,4460670479762260,1,Gold
14620,14620,5918,7374274896,759260389545312,5245539775468780,3,Bronze
14621,14621,5919,7436530400,319887966587578,3861384707545000,3,Gold
14622,14622,5919,7799990091,705676608617010,2702639116323540,3,Silver
14623,14623,5919,4481914689,656641981339789,7076178999199720,4,Bronze
14624,14624,5919,1163554650,764538574224753,1207404859148020,3,Bronze
14625,14625,5919,1768255318,754069688588847,5395090293675890,2,Platinum
14626,14626,5921,9962237088,647295803500270,6797939176381990,4,Silver
14627,14627,5922,9093068102,538874308268708,6687401836844050,4,Bronze
14628,14628,5922,9369808009,588740030930075,8689536491766620,4,Bronze
14629,14629,5922,3068288604,703095838762053,6896013972735480,2,Silver
14630,14630,5922,2254862346,506432427310241,8420508113916520,4,Bronze
14631,14631,5923,7936474083,598669433600600,7310799920867280,1,Gold
14632,14632,5923,2396221071,384553019211754,9773235899034640,2,Platinum
14633,14633,5923,7554924212,328242662223095,2429005015986090,4,Gold
14634,14634,5924,4672987476,360859510638940,9954755549750030,3,Silver
14635,14635,5924,9817572918,337807549374451,1900159705234180,2,Silver
14636,14636,5924,7895874292,362273830842783,1801001209471720,4,Platinum
14637,14637,5924,6199812889,704058159729453,5393735669418780,4,Bronze
14638,14638,5925,5938590026,481878662115044,3662796791157280,2,Platinum
14639,14639,5925,4618533131,688646443689919,7754303903298280,1,Bronze
14640,14640,5925,6109179675,636797756621110,7815532919802750,3,Platinum
14641,14641,5926,7502973621,767148505323464,3036960383457850,4,Silver
14642,14642,5926,7319050904,316271972659980,3539255058729980,4,Platinum
14643,14643,5927,7489368289,516624281146623,4385082446097990,3,Silver
14644,14644,5927,8358148392,596890597874825,4341463544960750,4,Bronze
14645,14645,5927,2174441329,684170193145902,8406961871324870,1,Gold
14646,14646,5927,6902041445,427857462574214,1699133465193990,1,Silver
14647,14647,5928,3717533054,708213636613332,1840285312987840,4,Silver
14648,14648,5929,8788460525,471920098199084,7984590027338660,4,Silver
14649,14649,5929,4492136254,726468573680957,9135478797853830,3,Bronze
14650,14650,5929,2259163748,529178195537762,6787914956864230,1,Silver
14651,14651,5929,5809282281,389787462026986,2105791667766220,4,Bronze
14652,14652,5930,1714136894,431036037874587,8213521527121660,2,Bronze
14653,14653,5930,3814891105,551369900182042,7563030957915870,4,Platinum
14654,14654,5930,9801228746,766040378150897,3202766392772490,3,Gold
14655,14655,5930,2585010483,329307047526900,8490135800827280,3,Platinum
14656,14656,5931,4458642831,435876803928750,1197380639623820,1,Platinum
14657,14657,5932,4375742796,671237182624785,1257525956725700,1,Platinum
14658,14658,5932,7286786207,713025241434689,1583177628611940,4,Gold
14659,14659,5932,2302835429,670216539177710,8052863089994460,4,Silver
14660,14660,5932,3899504409,310439724392722,5501834685288730,2,Silver
14661,14661,5932,3741874087,326653374567059,2450679004126050,2,Platinum
14662,14662,5933,1223944573,345579020186660,6040704215555520,2,Silver
14663,14663,5933,1115246576,508342488609030,8605278862849670,4,Platinum
14664,14664,5933,3123931723,535214572483670,7022535878543480,2,Silver
14665,14665,5934,4557900872,766127861873699,4783883827980450,2,Gold
14666,14666,5934,8256701010,641886393230725,2753572988459450,1,Silver
14667,14667,5934,5313682375,598115370013202,5412429484188660,1,Silver
14668,14668,5934,3812407758,674124145511719,2374820045617450,3,Silver
14669,14669,5935,9544627027,340052964952683,1659578436829630,4,Bronze
14670,14670,5936,5734913984,701491970489325,5328442780127750,3,Bronze
14671,14671,5936,3825573862,622144232865770,8504494817981210,2,Platinum
14672,14672,5936,7333292834,317336357974086,3451204481892180,1,Bronze
14673,14673,5936,6993700017,583782619907109,6374212708136510,3,Gold
14674,14674,5937,7173571591,596715630427184,5622396244354100,4,Gold
14675,14675,5937,9476751626,415886773010404,8754016606495740,3,Bronze
14676,14676,5937,2608778580,700281778973783,6522679526938550,1,Platinum
14677,14677,5938,6343515389,454160902239282,2199531666499570,2,Silver
14678,14678,5938,9843424473,599427625874368,9775945147555520,1,Gold
14679,14679,5938,6518156201,706041124133328,1912080398717020,3,Gold
14680,14680,5938,8192273511,572613864476655,9091588971863690,2,Silver
14681,14681,5939,6382499130,541717529298176,5996272539860630,4,Silver
14682,14682,5939,3917279257,583505588113869,5922851905018400,2,Platinum
14683,14683,5940,4277693216,433733452694353,6473642128755380,3,Gold
14684,14684,5940,3086941833,413626776808982,2577200909926710,1,Bronze
14685,14685,5940,3206768714,571534898552068,1486457456514740,1,Bronze
14686,14686,5940,4196924233,489343939895808,2678255879657720,1,Silver
14687,14687,5941,9452245583,562801106776493,9775674222700850,3,Gold
14688,14688,5941,8099724888,308587985569529,6969163682728120,2,Silver
14689,14689,5941,3053865449,523695882161634,7421879110116160,4,Bronze
14690,14690,5941,7994669119,636141628697068,7406165468710670,4,Bronze
14691,14691,5943,7336233041,389335462787516,4152899848098350,1,Silver
14692,14692,5943,8666500882,704816351997985,7982693553376650,4,Gold
14693,14693,5943,5415439310,564682006840772,1148343241443270,1,Silver
14694,14694,5943,7462742949,490131293407165,3657920143823480,2,Silver
14695,14695,5943,6403565142,481747436531824,7042855242428290,2,Platinum
14696,14696,5945,7345771823,556254408103666,2074364384954070,1,Bronze
14697,14697,5945,2733718916,362973700638987,3633536907160320,4,Silver
14698,14698,5946,2558361285,622581651483294,4009038751778450,2,Silver
14699,14699,5947,1999987928,542913140193945,3987093838778890,4,Silver
14700,14700,5947,6995913433,633006795248326,3697746097043330,3,Silver
14701,14701,5947,3987855642,645837741429830,3388349916265210,1,Gold
14702,14702,5947,5492606171,523068915477202,6520241203267990,4,Gold
14703,14703,5947,7315662542,580035400397970,5135544285634800,1,Bronze
14704,14704,5946,5185836524,491618516710844,4092212681290820,3,Platinum
14705,14705,5946,4729320131,675990464961176,4339025221298230,3,Platinum
14706,14706,5948,9583846937,402953762484960,6873798134886890,1,Silver
14707,14707,5948,1088142377,483059692391047,8322975167256990,1,Gold
14708,14708,5949,3703118353,514801703566680,4599384003887080,1,Silver
14709,14709,5949,9322542770,382307603631924,8211895978012200,2,Platinum
14710,14710,5949,9651675931,431181844081656,6252296524821600,2,Bronze
14711,14711,5949,8195836473,357899644646650,5203817348288850,4,Bronze
14712,14712,5949,4548067162,497552829324641,3056196047942020,1,Gold
14713,14713,5952,8074454769,461261664498380,7431903329633690,4,Gold
14714,14714,5953,2357485763,705545383039031,7266368245177660,3,Platinum
14715,14715,5953,1193390094,618819851349482,6587159641671700,1,Gold
14716,14716,5953,5912535561,493003675676444,3957563029934870,3,Bronze
14717,14717,5953,2988223417,536031087241441,1530889132207890,4,Gold
14718,14718,5953,1097659016,536103990344629,7706350204527850,2,Gold
14719,14719,5954,8629734267,690848117413766,7859964595500210,2,Silver
14720,14720,5954,9604598988,428863525393446,7153663506817620,1,Gold
14721,14721,5955,6755591206,744883897576983,6853207846148330,4,Silver
14722,14722,5955,3759673456,608657158748516,5504273008961390,1,Platinum
14723,14723,5955,1416529450,745423380543449,9237888391848010,4,Bronze
14724,14724,5955,1735180699,524147881402304,6564131029260990,4,Gold
14725,14725,5955,1661395876,752728271488205,5894404795573670,1,Platinum
14726,14726,5956,8123184145,326303439678972,8425384761243320,3,Gold
14727,14727,5956,1812631006,535520765517650,9628562028167710,4,Platinum
14728,14728,5957,9005711648,430423651805403,9065580186090080,1,Bronze
14729,14729,5957,5195969959,684607611766333,8505849442231710,2,Silver
14730,14730,5957,1502478213,484882269968730,4829128278229170,4,Platinum
14731,14731,5957,4088639835,434360419383965,1788538666292740,1,Silver
14732,14732,5958,6247217343,369841172960586,8855613425933070,3,Gold
14733,14733,5959,2182931853,576769341363506,1979540686822460,2,Silver
14734,14734,5959,3237097865,387658691412901,6716119871134520,4,Platinum
14735,14735,5959,1187528646,703766547313752,5702048150779080,1,Platinum
14736,14736,5960,7029095901,774045138894325,6308919818857960,3,Silver
14737,14737,5960,7595235596,637278917104423,8257682277972930,4,Gold
14738,14738,5963,6058491650,340738254125597,3645728525497040,4,Gold
14739,14739,5964,4006509462,406292724611883,1634924275308660,3,Bronze
14740,14740,5963,1641801917,662459648987451,2404892704174340,1,Bronze
14741,14741,5964,9973079082,326988728841915,6997339867322140,4,Gold
14742,14742,5964,6719818830,559228854715709,4670908164772300,3,Silver
14743,14743,5963,9611029496,771843465176534,5127958389781190,1,Silver
14744,14744,5963,6676155640,468989393455925,9164738681850310,2,Platinum
14745,14745,5965,6163108589,505032687725689,6739419408394380,1,Silver
14746,14746,5965,7334232665,738599650073838,4468527300462820,4,Bronze
14747,14747,5965,3312126671,345549858947731,2902039807260560,2,Gold
14748,14748,5967,9537004932,470345391176539,1599974969422920,3,Silver
14749,14749,5967,9295445017,587821451824628,3952144532896920,3,Gold
14750,14750,5967,1784292063,393913777678893,1303312256691040,2,Bronze
14751,14751,5968,7777746877,506140814891745,2229875249902490,4,Gold
14752,14752,5968,1582937131,616195339632354,4415426029509800,1,Platinum
14753,14753,5968,3986580228,737316555456255,8648084989436670,1,Bronze
14754,14754,5968,8829064122,535797797310220,5236870180212450,2,Gold
14755,14755,5969,5206598593,356324937614078,3231484427068010,2,Bronze
14756,14756,5969,3623742651,729967922636937,8093230892923140,3,Gold
14757,14757,5970,3078190079,741763644755826,4512146201602500,2,Silver
14758,14758,5969,6216148516,393870035809656,1208488558554370,3,Silver
14759,14759,5970,6745946060,669210476349120,2611879290962300,3,Silver
14760,14760,5969,9368327985,387979465062789,6443298545359110,1,Bronze
14761,14761,5970,2177222547,705589124898555,4221443835609240,2,Bronze
14762,14762,5969,6967661389,379493543838126,3789318696954880,3,Platinum
14763,14763,5970,2921650588,374434068473142,6509675134049460,3,Silver
14764,14764,5971,8582709320,651407538520938,2167020684279190,4,Platinum
14765,14765,5972,4664501373,647149997288318,2983859112504910,3,Platinum
14766,14766,5972,3414949152,689958699546451,2426295767467510,2,Gold
14767,14767,5972,1056561667,313005913632358,4385895220661640,3,Silver
14768,14768,5973,4193230218,446272786458972,6640531837476590,1,Silver
14769,14769,5973,7026205651,441198730471126,1954615600455930,1,Platinum
14770,14770,5974,1159538276,392455715612020,3607799046237390,3,Bronze
14771,14771,5974,3597625818,507205200195593,2581806632411100,3,Bronze
14772,14772,5975,3316873948,496896701389075,2511366170940760,3,Platinum
14773,14773,5974,3349783687,728014119475436,4245285222561170,2,Bronze
14774,14774,5975,3911858060,656452433271685,8999745447093320,2,Bronze
14775,14775,5974,9755738050,752407497830215,5735371907554760,3,Platinum
14776,14776,5975,5696857415,636564466691463,2822387900826060,3,Platinum
14777,14777,5975,9152213370,696184624570072,3537629509616060,1,Platinum
14778,14778,5975,2154549728,740028550899327,9714716131046710,2,Silver
14779,14779,5976,7784452300,439813571509550,5811230866063230,3,Silver
14780,14780,5976,1902863906,547126939567845,8184803492833310,4,Silver
14781,14781,5976,2252485904,471599324548351,9305348679944150,2,Silver
14782,14782,5977,7625798580,672491116002071,5256376769547390,3,Platinum
14783,14783,5976,3001483537,752480400940543,1585886877136260,3,Gold
14784,14784,5979,4145783295,391333007817070,1234226419471590,3,Bronze
14785,14785,5978,2411131949,766681925464734,7867008641650490,1,Bronze
14786,14786,5976,6126865440,308471340609596,8206206556129270,3,Gold
14787,14787,5979,4821419164,383153279631728,6507236810380790,2,Bronze
14788,14788,5979,6623400140,485100979280709,7123048998567270,3,Platinum
14789,14789,5979,1332318008,343887668194326,4192183951609470,1,Platinum
14790,14790,5979,3144792943,336247422961552,4893879317812950,2,Silver
14791,14791,5980,9342928774,402895439996605,5381814975939250,4,Silver
14792,14792,5980,8204597579,421062893342838,6358769991588800,4,Silver
14793,14793,5980,7534748394,512410481775347,4884126023144790,4,Silver
14794,14794,5981,6804880346,309929402677984,6676293917913860,3,Gold
14795,14795,5982,8422029658,681895616329378,7521037605883350,2,Bronze
14796,14796,5982,7446208433,558747694233224,5411887634483500,2,Gold
14797,14797,5982,2237750519,692918565544448,3944016787341030,3,Bronze
14798,14798,5982,1492415836,425466240783442,7646204887422200,1,Gold
14799,14799,5983,2157428381,740815904406210,3991428636415660,1,Platinum
14800,14800,5983,8325139463,397894287114871,5794162600403730,3,Platinum
14801,14801,5983,9198736843,578912692608900,3157792867368950,1,Bronze
14802,14802,5984,6738048882,687479994040674,9489306654325640,2,Platinum
14803,14803,5984,8675916997,480566406258112,2013135368449330,4,Silver
14804,14804,5984,5643691620,346687147356479,6251212825414230,3,Platinum
14805,14805,5985,9689923113,710531955299181,1196296940221660,1,Gold
14806,14806,5985,3404466432,349996948247161,7823389740506920,3,Gold
14807,14807,5987,2833026441,742755126954306,4770337585390420,3,Silver
14808,14808,5986,7255666488,513868543843966,7662189453673340,1,Gold
14809,14809,5987,5487409222,470855712895033,7312425469979000,4,Platinum
14810,14810,5987,1568179220,475973510743687,7603398760836170,3,Silver
14811,14811,5987,2496241738,717924329975640,4123369039247210,2,Bronze
14812,14812,5988,2302037260,306736246750291,5841303524617980,1,Bronze
14813,14813,5988,2692890342,635120985243287,2661729463694710,3,Platinum
14814,14814,5988,8885304752,582718234595289,1224744049660060,2,Silver
14815,14815,5988,8714484103,733933851460955,6894659348480200,3,Platinum
14816,14816,5988,3057297677,411381361226079,7608275408162460,4,Bronze
14817,14817,5989,4764993938,716189236115412,2507302298164190,3,Gold
14818,14818,5989,8146583791,343450249570693,4227946032046450,3,Platinum
14819,14819,5990,7451952754,667562866215063,4655736373069130,3,Silver
14820,14820,5990,8319179736,628880479607376,3721858408853050,2,Gold
14821,14821,5993,4062695534,511360677085990,7680341418747840,1,Silver
14822,14822,5994,3939784478,667169189460013,7752136504482890,3,Platinum
14823,14823,5994,6971477296,384144761829748,7505323964477610,1,Bronze
14824,14824,5994,6735475525,437641059037068,5503460234398350,2,Platinum
14825,14825,5995,5817067091,447643364801481,6907121891666430,2,Gold
14826,14826,5992,2006746918,639684719515662,3804490488658320,2,Platinum
14827,14827,5996,6294793151,489737616649369,6729124264017600,3,Bronze
14828,14828,5996,8246387650,726862250435895,8871868917038480,3,Bronze
14829,14829,5996,5186621777,368733045799897,2259406058752610,1,Gold
14830,14830,5999,2452390452,428251139328395,3159418416483360,1,Gold
14831,14831,6000,2156647660,538568115242291,6497754440564720,2,Bronze
14832,14832,6001,3787231324,432552422419316,7725585869006340,2,Platinum
14833,14833,6001,1096828413,697671847881112,7575764425951210,4,Bronze
14834,14834,6003,6387800128,459366183817632,7668962574972960,1,Bronze
14835,14835,6003,5617480675,340563286681101,6000878262342410,1,Silver
14836,14836,6004,7506942088,599777560766223,1533869305582590,1,Silver
14837,14837,6004,6735714694,436008029520119,7136053391447710,1,Silver
14838,14838,6004,6559850187,512745836050338,2021804963709000,2,Platinum
14839,14839,6004,8438701610,514145575631581,8137662568619680,4,Silver
14840,14840,6004,8507352328,595753309471167,2520035766197700,1,Silver
14841,14841,6006,8994466366,331319173180595,5830195605694860,4,Gold
14842,14842,6006,3622300646,472080485033623,3677426733156360,4,Gold
14843,14843,6007,3505558916,563398912226811,6674126519104200,3,Gold
14844,14844,6008,3069608292,728218248156693,6668708022067480,4,Bronze
14845,14845,6009,6773471710,525547620985528,1311981851945730,1,Silver
14846,14846,6008,7233214198,392849392364683,7422150034965810,3,Silver
14847,14847,6009,2382902218,403245374900615,8373367189696840,2,Gold
14848,14848,6009,1889729885,632336086698312,1281367343691630,1,Gold
14849,14849,6009,5101836003,618980238182276,5911743986092660,3,Bronze
14850,14850,6010,9568155835,466044108079217,9933352486462500,3,Silver
14851,14851,6010,4805443301,680335489911999,6893846573920790,3,Bronze
14852,14852,6010,7158949622,371415879993009,8595796493040600,3,Silver
14853,14853,6010,3481998464,404163954000820,5510233355700080,3,Gold
14854,14854,6011,9216252408,715110270186586,8328122739443330,1,Platinum
14855,14855,6010,7926306954,429767523875940,9664865958305600,1,Silver
14856,14856,6011,2301693646,640778266064767,1198735263882690,3,Gold
14857,14857,6012,8285353864,580618625224510,1977644212857220,1,Silver
14858,14858,6012,2393168917,728407796225138,4425721173876050,4,Gold
14859,14859,6013,4719345820,678323364266212,9879167516089910,4,Gold
14860,14860,6014,4802621050,568983289938619,3112277492262980,4,Silver
14861,14861,6014,4268718083,606265936959728,9257936830879850,4,Bronze
14862,14862,6013,8133076324,302989027245131,6502902012757830,1,Silver
14863,14863,6013,1084195432,707280476894644,3743261472150070,4,Bronze
14864,14864,6013,3317960839,714395819774657,5181059660744080,1,Platinum
14865,14865,6017,2768210247,700587972008750,3417067950559850,2,Bronze
14866,14866,6016,5026028846,388766818578266,8411296668952920,2,Gold
14867,14867,6017,2469569075,457689412437367,9782447343994540,4,Bronze
14868,14868,6018,8125900428,746239895300190,5639735434868510,1,Platinum
14869,14869,6018,9615067830,471336873373370,1329321042461910,1,Gold
14870,14870,6019,2085629220,670012410487020,4771963134500660,4,Bronze
14871,14871,6019,6103270350,342356703022181,4211961465790740,4,Silver
14872,14872,6021,5195799542,694566175679520,9470883764405570,1,Platinum
14873,14873,6023,1839266971,442088148331709,4966487178102940,4,Platinum
14874,14874,6021,3412183455,310964626736825,6196486005352990,4,Platinum
14875,14875,6023,7329289234,691445922855016,7550568414726960,2,Gold
14876,14876,6023,2014380251,491851806647287,2586412354890830,2,Silver
14877,14877,6023,5878035603,475069512266224,4432494295171860,1,Bronze
14878,14878,6025,6621302960,721452840176486,5917975257677400,4,Silver
14879,14879,6025,9198140644,733890109597267,2645473972588560,3,Gold
14880,14880,6025,2201480049,588113064239409,8891104581515040,4,Gold
14881,14881,6022,7298490865,747668796118958,6175624791763710,3,Bronze
14882,14882,6022,9733856558,390341525613901,3965961700338580,4,Silver
14883,14883,6022,8224635299,508619520399884,7720980146526040,2,Gold
14884,14884,6022,6507357808,315134684253804,3062969169240030,1,Platinum
14885,14885,6025,6842127339,575865342890841,6468765481422590,1,Silver
14886,14886,6025,5123037789,770429144969491,2601313221737530,1,Platinum
14887,14887,6026,5061192010,543729654952050,6583637618592250,2,Gold
14888,14888,6026,9352506969,375892130541133,8434596206211770,1,Bronze
14889,14889,6026,1163713731,731761338982923,5444398616705930,2,Silver
14890,14890,6026,9377460032,466466946074406,4138269906097870,1,Silver
14891,14891,6024,1901096036,611077541777113,6083781266993010,2,Silver
14892,14892,6024,4695693743,632773505323422,1639259072938010,3,Gold
14893,14893,6030,8175500204,774467976889237,8853716951967310,4,Platinum
14894,14894,6030,5052248566,586552937831278,1187085495252530,1,Platinum
14895,14895,6030,7784807680,417607286241562,2351249583516310,4,Gold
14896,14896,6031,3304949836,708694797100579,5438438269961060,3,Gold
14897,14897,6030,7434141672,664267645945711,2557423395749550,1,Silver
14898,14898,6031,2635504690,464483981664207,4223882159266960,1,Gold
14899,14899,6030,1817869931,470257907451624,7278830788357390,3,Silver
14900,14900,6028,9326002219,408013237854727,7403456220188780,4,Platinum
14901,14901,6028,9731097656,692349921332736,4441163890427330,1,Platinum
14902,14902,6028,3331187030,721802775065395,3214687086249830,1,Platinum
14903,14903,6028,3858299515,444377305774997,2802610386638090,1,Bronze
14904,14904,6032,9319949751,483263821078396,9065309261234550,4,Silver
14905,14905,6033,2002265662,630542670356487,6577406347004560,2,Platinum
14906,14906,6034,4667513721,475623575855123,7385304255125930,1,Gold
14907,14907,6034,8832296927,551676093214973,8875661864967790,2,Platinum
14908,14908,6034,5269712898,503632948140177,7312696394833570,1,Platinum
14909,14909,6034,7772812487,337486775725686,1491875953551870,2,Gold
14910,14910,6035,7818777586,464031982429436,5454964685925770,4,Bronze
14911,14911,6035,7004248835,518942599830602,7233044488403790,1,Platinum
14912,14912,6035,8882999337,690556504993489,1166766131373970,4,Platinum
14913,14913,6036,9219578103,407065497505230,7498008993472920,1,Silver
14914,14914,6037,3682866770,733642239043496,7587414194573910,1,Silver
14915,14915,6037,3158571542,454539998378809,3869783377947180,3,Bronze
14916,14916,6037,1304468663,660010104713672,6867295938446060,2,Gold
14917,14917,6037,6309489946,353423394097610,5082443014679420,1,Bronze
14918,14918,6039,8196619271,721015421552457,9966405318380020,2,Silver
14919,14919,6042,2626415682,656773206932389,3929928695046970,3,Silver
14920,14920,6042,1977269724,655635918519109,9427535788112930,2,Platinum
14921,14921,6042,1551148910,660185072162835,3473149394891960,1,Bronze
14922,14922,6042,6359691338,726206122508470,4673888338137970,2,Silver
14923,14923,6042,1067615036,638926527236032,1983062709892890,1,Bronze
14924,14924,6044,1657893149,437874348961937,9004893019286430,3,Silver
14925,14925,6045,1048529164,322220865885591,8565723834485560,4,Bronze
14926,14926,6046,3976103268,560089111338088,6208406698833570,2,Platinum
14927,14927,6046,5839552940,764771864158976,1525199710326020,1,Platinum
14928,14928,6047,8431236483,401116604282298,4411091231872860,4,Platinum
14929,14929,6047,9905179159,386740112308828,3704790143192550,1,Silver
14930,14930,6047,7702231436,469937133794514,9537260353100640,4,Bronze
14931,14931,6047,5826606452,634071180555827,9163384057591530,2,Silver
14932,14932,6047,2753378699,328957112636406,3465021649334120,2,Bronze
14933,14933,6048,2155633756,422156439887946,2598062123516950,2,Silver
14934,14934,6048,5218680656,362682088224689,3069742290527030,3,Platinum
14935,14935,6048,6222714181,351280042863789,6833430331970520,1,Platinum
14936,14936,6049,8828671466,730638631188299,3866803204576870,3,Platinum
14937,14937,6049,9243883620,695718044711849,8878371113480010,1,Gold
14938,14938,6049,4495692275,333579169380725,3883329620537010,1,Platinum
14939,14939,6049,8365121233,599762980147730,3611050144458690,1,Platinum
14940,14940,6050,5817738765,590358479819585,4951315386397460,4,Silver
14941,14941,6050,3706178604,676836140954224,3606715346828360,4,Platinum
14942,14942,6050,9204751279,624768744577512,8836648686299390,3,Silver
14943,14943,6051,1726409312,324058024095330,2913147726186030,3,Silver
14944,14944,6052,5717917856,383474053278058,2158622013869290,1,Gold
14945,14945,6052,6866618282,773811848967577,3527876214950560,3,Bronze
14946,14946,6052,1575429809,523287624788864,9060432613900950,4,Silver
14947,14947,6053,4482989619,582966105152574,6634842415587140,1,Gold
14948,14948,6055,7013716847,612783474393671,7997323495379020,3,Platinum
14949,14949,6056,2043141252,314755588115920,4047510080735500,3,Bronze
14950,14950,6056,4963370519,754215494795726,6379360280322130,4,Silver
14951,14951,6056,3575713344,528288777672387,4675242962398310,2,Bronze
14952,14952,6056,8972075199,711013115778024,4340650770404110,1,Silver
14953,14953,6056,8977988841,559943305122656,5386149773560570,4,Bronze
14954,14954,6058,3241664640,566431681320949,9611222837645450,1,Platinum
14955,14955,6059,8597532451,349267917213387,6016862828595710,2,Silver
14956,14956,6059,9069296795,497159152567694,8077246326657540,2,Gold
14957,14957,6059,1202802623,698269653327003,8129263898213190,2,Bronze
14958,14958,6059,4721083028,460153537327007,1195755090515000,4,Gold
14959,14959,6059,1232921683,429271782770257,1754131210108800,4,Gold
14960,14960,6061,5662603324,702920871318307,8150666961498810,2,Silver
14961,14961,6061,8522939597,597605048293813,2299773861673380,4,Platinum
14962,14962,6061,9852798609,393622165258696,5860268264245490,4,Platinum
14963,14963,6062,6824044761,346760050465420,3026665239093510,1,Bronze
